Date,Actual,LGBM_Pred,LGBM_Lower_90,LGBM_Upper_90
2025-05-21 09:00:00,12710.0,12501.52908437984,12066.532689636355,12805.880216861091
2025-05-21 10:00:00,13035.0,13036.799728374172,12733.960178204385,13292.231919375114
2025-05-21 11:00:00,13645.0,13375.928547987864,13080.740180146573,13637.033259858688
2025-05-21 12:00:00,13755.0,13902.013806908584,13674.902876822436,14173.555561664756
2025-05-21 13:00:00,14010.0,13824.402053996439,13581.338013296325,14072.843156371162
2025-05-21 14:00:00,13930.0,14153.045863553703,13906.186644216705,14301.54948184676
2025-05-21 15:00:00,13035.0,13663.026990844046,13442.783848522926,14044.108251925882
2025-05-21 16:00:00,12680.0,12768.621538263955,12441.249540707087,13030.8443207026
2025-05-21 17:00:00,12644.0,12458.472330093671,12193.977246599614,12813.729661612666
2025-05-21 18:00:00,14122.5,14035.097587323933,13281.735682715498,14387.268318030465
2025-05-21 19:00:00,14193.0,14275.771270595797,13988.586726813432,14515.499144310132
2025-05-21 20:00:00,14090.0,14225.642586562297,13931.526682033376,14431.032746556766
2025-05-21 21:00:00,13615.0,13961.73098344869,13653.773100108983,14135.598535900917
2025-05-21 22:00:00,13170.0,13551.323575681492,13208.23720252446,13813.967125470464
2025-05-21 23:00:00,12910.0,12995.009339515738,12619.448849154884,13215.059372810269
2025-05-22 00:00:00,12875.0,12575.731930205191,12337.86718008369,12688.882703535008
2025-05-22 01:00:00,12660.0,12555.38295211961,12355.646816000679,12671.059385394963
2025-05-22 02:00:00,12180.0,12368.365364304822,12132.513372094396,12573.39331699159
2025-05-22 03:00:00,11855.0,11839.305339809955,11674.407219723858,12046.31826962011
2025-05-22 04:00:00,11750.0,11610.056278193813,11356.24036064315,11764.834596680672
2025-05-22 05:00:00,11215.0,11280.506003966157,10947.343856427375,11589.831833697595
2025-05-22 06:00:00,11650.0,11129.4298367052,10812.734007306488,11544.364580775615
2025-05-22 07:00:00,11780.0,11741.566561713482,11313.096889152017,11937.82240675865
2025-05-22 08:00:00,12095.0,12085.491620771554,11692.269481239422,12332.736190678963
2025-05-22 09:00:00,12760.0,12461.371255099513,12093.51986158523,12743.776838247612
2025-05-22 10:00:00,12880.0,13110.060843784775,12799.91224221106,13406.18750204575
2025-05-22 11:00:00,13375.0,13273.345901825103,12951.821400089051,13526.472935177362
2025-05-22 12:00:00,13585.0,13642.398883938953,13350.358761118581,13936.98164969942
2025-05-22 13:00:00,13560.0,13704.747190403707,13442.76514086643,13954.251885475329
2025-05-22 14:00:00,13540.0,13743.34180159576,13499.417457561567,13991.195697430872
2025-05-22 15:00:00,13620.0,13421.455452318995,13203.411888824774,13649.831257963055
2025-05-22 16:00:00,13420.0,13371.708129651284,13197.839501471855,13590.804271825937
2025-05-22 17:00:00,13150.0,13217.073077684936,12912.336188924723,13369.065282555757
2025-05-22 18:00:00,14950.0,14752.513785894947,13992.913029879142,15175.785922299596
2025-05-22 19:00:00,15050.0,15142.178195139306,14753.36616135856,15426.516248004074
2025-05-22 20:00:00,15120.0,15094.522203678765,14748.601253435156,15360.605328539168
2025-05-22 21:00:00,15100.0,14817.732450509402,14652.620033466677,15139.496082089945
2025-05-22 22:00:00,14950.0,14722.42252560879,14612.500507414316,15083.399829433876
2025-05-22 23:00:00,14730.0,14599.782358352246,14511.620954659242,14979.635835284382
2025-05-23 00:00:00,14310.0,14129.712432804252,14011.503956247087,14293.334165094133
2025-05-23 01:00:00,13930.0,13807.685806602341,13724.44382449469,14186.59892101279
2025-05-23 02:00:00,13500.0,13552.590700062734,13311.564997216528,13927.16300596173
2025-05-23 03:00:00,13240.0,13123.944005575571,12775.06592751489,13333.701342787552
2025-05-23 04:00:00,13060.0,12897.67785456584,12604.459825425381,13191.202933441546
2025-05-23 05:00:00,12160.0,12498.444880489436,12221.355011829512,12838.531440037103
2025-05-23 06:00:00,11902.0,11865.636091655639,11562.37219231518,12165.96873623388
2025-05-23 07:00:00,11552.0,11731.804493905036,11600.441821085094,12048.553788730609
2025-05-23 08:00:00,11743.0,11699.560305933273,11428.612858472443,12085.137714420343
2025-05-23 09:00:00,11979.0,11984.988570402906,11686.988038358544,12431.225898317607
2025-05-23 10:00:00,12257.0,12304.221543200936,12019.350964558638,12584.60747120764
2025-05-23 11:00:00,12614.0,12669.701050119016,12297.8057076948,12817.322573063891
2025-05-23 12:00:00,13054.0,13032.636153549758,12653.26091271393,13233.84402873388
2025-05-23 13:00:00,12265.0,12982.81562987806,12584.756286319835,13376.506322625599
2025-05-23 14:00:00,12440.0,12355.549530349119,12001.062390281828,12760.294093024308
2025-05-23 15:00:00,11920.0,12325.916863761351,12034.661531021204,12659.587033417078
2025-05-23 16:00:00,11678.0,11667.84607085539,11325.855350815862,12123.252381583352
2025-05-23 17:00:00,11562.0,11583.603157231657,11293.316592844769,12510.143011238852
2025-05-23 18:00:00,13782.5,13481.203847446619,12484.888778747623,13818.264133918527
2025-05-23 19:00:00,14166.0,14140.476209120628,13521.767946356938,14331.000352652329
2025-05-23 20:00:00,14080.0,14383.237157156293,14004.35847885857,14612.248755384413
2025-05-23 21:00:00,13990.0,14103.0493191855,13683.346495130394,14260.116529390612
2025-05-23 22:00:00,14050.0,13958.752686218382,13565.678915706232,14209.281086248902
2025-05-23 23:00:00,14250.0,14019.5622089415,13565.37724047535,14170.479022293444
2025-05-24 00:00:00,13680.0,13835.927654338831,13571.883994944232,14062.041933165536
2025-05-24 01:00:00,13180.0,13369.636389268528,13098.522661788873,13597.177533631164
2025-05-24 02:00:00,13020.0,12896.097639747957,12694.51250338684,13179.062923888201
2025-05-24 03:00:00,12760.0,12793.250223556166,12631.912578005607,13027.467935160907
2025-05-24 04:00:00,12550.0,12487.4710999071,12215.080910346514,12698.572926368108
2025-05-24 05:00:00,12080.0,12032.787144204261,11685.034432316186,12439.157802068186
2025-05-24 06:00:00,12140.0,11924.939388325007,11561.047545471662,12129.400678950216
2025-05-24 07:00:00,12200.0,12107.853652071733,11876.120463239697,12370.58640043759
2025-05-24 08:00:00,12410.0,12365.255789025743,12012.822259838793,12666.5191115079
2025-05-24 09:00:00,12630.0,12692.52282161085,12353.293987501538,12997.067244089027
2025-05-24 10:00:00,13010.0,12962.533077898252,12603.64279691475,13230.155786030855
2025-05-24 11:00:00,13350.0,13410.517620836385,13074.405790261326,13661.798659847249
2025-05-24 12:00:00,13680.0,13687.376710752314,13331.220473191994,13929.894046860265
2025-05-24 13:00:00,13635.0,13723.19909719854,13360.568634877312,14022.791563785953
